"","match_string","COU","YEA","Country.x","ROADpGDP","PKperCap","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","Year.y","YEAR","GDPperCAP","keyword_sum","any_policy_implemented","Total.Rail.Transport","Passenger.Kilometers","TotPop","air.quality.air.pollution","allocation.quota","authorization.permit","basic.legislation","certification","clean.development.mechanism","data.collection.reporting","dispute.settlement","early.warning.system.emergency.intervention.system","ecosystem.preservation","education","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.fees.charges","environmental.planning","environmental.security","environmental.standards","framework.law","governance","hazardous.substances","hazardous.waste","inspection","institution","international.agreement.implementation","international.trade","legal.proceedings.administrative.proceedings","liability.compensation","monitoring","offences.penalties","oil","oil.pollution","ozone.layer","policy.planning","polluter.pays.principle","pollution.control","poverty","public.health","registration","renewable.energy","standards","sustainable.development","tax.levy","transboundary.effects","transport.storage","use.restrictions"
"403","TUR2000","TUR",2000,"Turkey",0.239502216400293,2.88912228290467,2328.52483946661,361.850381406821,218.720060323889,15.3603744163377,14.1395884285414,2000,2000,15066.446094,0,FALSE,5832,185681,64269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","TUR2001","TUR",2001,"Turkey",0.574502087785426,2.58126937359973,2401.7477847941,373.424800161702,225.900483678237,15.7620124486508,14.50294199547,2001,2001,14004.66194,0,FALSE,5568,168211,65166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","TUR2002","TUR",2002,"Turkey",0.3532051158026,2.47453903610442,1650.72320153435,269.655475328635,158.336156465251,11.6603535361575,10.6755236488762,2002,2002,14718.596185,0,FALSE,5204,163327,66003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","TUR2003","TUR",2003,"Turkey",0.32460868145408,2.45992963545176,1301.1388431085,224.134459804882,126.608092976125,18.7749272720633,9.07261723195647,2003,2003,15382.280216,0,FALSE,5878,164311,66795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","TUR2004","TUR",2004,"Turkey",0.340019644441683,2.57861802689389,876.046772511359,363.218588496489,93.128566346551,17.9107566604709,16.0252505679471,2004,2004,16688.245063,6,TRUE,5163,174312,67599,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"408","TUR2005","TUR",2005,"Turkey",0.395627532120076,2.66167896544166,692.571502399095,306.141353100707,66.9502228907725,15.4703104824542,13.8104559104484,2005,2005,17966.707825,6,TRUE,5036,182152,68435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"409","TUR2006","TUR",2006,"Turkey",0.472610652977377,2.70716501912115,595.459452458247,279.869529433401,57.327868417265,14.3434181979072,12.7864388596589,2006,2006,18976.560387,6,TRUE,5277,187593,69295,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"410","TUR2007","TUR",2007,"Turkey",0.40842928910093,2.98062943641495,461.562240241016,215.559167520264,18.3464604260813,11.1506648877412,9.9418598091959,2007,2007,19688.44481,6,TRUE,5553,209115,70158,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411","TUR2008","TUR",2008,"Turkey",0.614458895034888,2.9006643022012,407.79899938864,192.211142660288,46.7355012081631,10.0859654727363,8.98897538064416,2008,2008,19599.164837,6,TRUE,5097,206098,71052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"412","TUR2009","TUR",2009,"Turkey",0.691743904518481,2.94929135607102,341.140253209956,152.474593286392,39.623416574102,8.36200870735748,7.41839220291438,2009,2009,18398.291981,10,TRUE,5374,212464,72039,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"413","TUR2010","TUR",2010,"Turkey",0.825013524776828,3.10236252768587,281.899356440574,124.555075866081,33.364895003812,6.95534445360116,6.14015925927558,2010,2010,19647.903229,10,TRUE,5584,226913,73142,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"414","TUR2011","TUR",2011,"Turkey",0.812964097524085,3.26397122224617,232.389610187192,105.578136734568,28.1120738365014,5.67376325924091,4.98074244319237,2011,2011,21529.993843,10,TRUE,7122,242265,74224,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"415","TUR2012","TUR",2012,"Turkey",0.65754179382508,3.44357241672874,194.894696199696,88.2989997605013,24.1444029450621,4.74303950184259,4.17618631457775,2012,2012,22275.25274,10,TRUE,6361,258874,75176,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"416","TUR2013","TUR",2013,"Turkey",0.814965333847098,3.52179965330672,170.504020419274,76.5597213194222,21.5784563237849,4.10585536472045,3.61803658763955,2013,2013,23857.026724,16,TRUE,6225,268178,76148,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"417","TUR2014","TUR",2014,"Turkey",0.884401278853575,3.57690912388899,152.280077892441,68.1887606176627,19.6742487892695,2.50104201424985,3.22876528309541,2014,2014,24700.097717,16,TRUE,7401,276073,77182,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"418","TUR2015","TUR",2015,"Turkey",1.01953936481134,3.71697051829502,137.86630738063,62.3034266374074,18.0934983662042,3.3438521879106,2.92523170320637,2015,2015,25855.91268,16,TRUE,8326,290734,78218,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"419","TUR2016","TUR",2016,"Turkey",0.747008770409459,3.79489896314236,125.433115511946,57.2666102867855,16.8057175222368,3.10759261696781,2.70020364165769,2016,2016,26357.927294,16,TRUE,7829,300852,79278,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"420","TUR2017","TUR",2017,"Turkey",0.61040554924177,3.91884252860683,80.3760288148087,34.5086588738427,11.2910890593326,4.0366510990233,1.93807226102042,2017,2017,27970.139106,23,TRUE,8465,314734,80313,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0
"421","USA2000","USA",2000,"United States",0.46706506041312,15.4175312856323,4004.84921068656,493.892495427986,313.357560980091,13.5239550442364,10.1808128092644,2000,2000,48705.37996,0,FALSE,25977.28144892,4353880,282398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","USA2001","USA",2001,"United States",0.494417270285047,15.2711999298799,3770.85378126228,461.833453322843,294.18382449501,12.6236969514625,9.3408507946318,2001,2001,48682.847555,0,FALSE,25198.095303748,4355728,285225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","USA2002","USA",2002,"United States",0.462379249174915,15.4560990432533,3029.31825611185,606.749282193139,235.547597735482,23.5807883334633,19.3438201426709,2002,2002,49039.108448,0,FALSE,24409.622511445,4450661,287955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","USA2003","USA",2003,"United States",0.442433929166668,15.4257602554486,2863.05441473463,568.744674798193,224.836633175014,23.2550612779874,18.9571207614685,2003,2003,49947.045488,0,FALSE,25044.071809908,4483127,290626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","USA2004","USA",2004,"United States",0.498619211765955,15.530372158684,2672.70736179945,525.979797298828,212.223182182859,22.7288178540282,18.4076078202767,2004,2004,51405.0362,0,FALSE,24776.56200888,4554468,293262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","USA2005","USA",2005,"United States",0.504731271586588,15.4810417813935,2509.6171529422,488.597867431061,201.765103673717,22.4304026113638,18.0431009711323,2005,2005,52704.773599,0,FALSE,25393.591629483,4582280,295993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","USA2006","USA",2006,"United States",0.532045367019981,15.1599903620264,2396.41847603021,478.259604845215,207.263984010871,22.5169668217633,17.6662381442439,2006,2006,53659.315035,0,FALSE,27296.432407703,4530078,298818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","USA2007","USA",2007,"United States",0.533495392082248,19.3781554942724,1744.63844146532,357.971015458634,163.106648666031,17.3116579696739,13.2269038751267,2007,2007,54215.969731,0,FALSE,30357.906712861,5846312,301696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","USA2008","USA",2008,"United States",0.551898732402822,18.5663765051241,1620.10869442933,339.176036759894,149.11881159126,16.2174347760803,12.3427961259298,2008,2008,53774.763193,0,FALSE,32143.406016433,5654260,304543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","USA2009","USA",2009,"United States",0.572360601692249,19.4797942976175,1277.77078236623,289.035957668641,128.32902451674,14.1870081263538,10.4412293524514,2009,2009,51916.907294,0,FALSE,30906.931637514,5984972,307240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","USA2010","USA",2010,"United States",0.54962453441483,19.3361386042728,1325.04951088519,267.481171181567,129.75201778113,13.077016315146,9.3320597091772,2010,2010,52887.070929,0,FALSE,31871.671919151,5989833,309774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","USA2011","USA",2011,"United States",0.532086655663109,19.3791865645332,1280.59110826759,274.809160965848,134.428552577524,17.3595005590011,9.24687934672951,2011,2011,53321.879087,0,FALSE,32579.510200833,6046500,312010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","USA2012","USA",2012,"United States",0.51305774091119,19.4824386083281,1228.4982635474,257.967500939621,126.053470480344,16.2344666578237,8.66339185731349,2012,2012,54155.78116,0,FALSE,34125.70065511,6121616,314212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","USA2013","USA",2013,"United States",0.484961163782145,19.4798882275404,1183.34713889221,242.613969073925,118.406377544766,15.2033726549464,8.12997477963437,2013,2013,54779.307106,0,FALSE,36047.104941171,6162599,316357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","USA2014","USA",2014,"United States",0.475832835541961,19.4010501175341,1142.65969448553,228.150021425882,111.192795592561,14.2277350106183,7.62628822170198,2014,2014,55632.64124,0,FALSE,36393.106488533,6181776,318631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","USA2015","USA",2015,"United States",0.48853235893834,19.9211070058769,1063.40134580626,202.258488888763,101.529146919562,13.1149338198387,6.63211135611208,2015,2015,56731.074605,0,FALSE,36043.875681391,6393041.818112,320918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","USA2016","USA",2016,"United States",0.4934629315162,20.1495609339513,906.736581501142,164.935157192444,84.5984687005149,10.9212305281159,5.35416133153646,2016,2016,57272.295424,0,FALSE,35892.157355569,6512056,323186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","USA2017","USA",2017,"United States",0.487643153623679,20.1657370395425,877.837490654973,157.223016137869,81.6264239076554,10.7784307399127,5.13167457242356,2017,2017,58197.900135,0,FALSE,33256,6558301,325220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
